"","GSM580027_HEK293_B1.CEL","GSM580028_HEK293_B2.CEL","GSM580039_HCT116_B1.CEL","GSM580040_HCT116_B2.CEL","GSM993504_H9ES_B1.CEL","GSM993505_H9ES_B2.CEL","GSM993507_HEK293T_B1.CEL","GSM993508_HEK293T_B2.CEL","GSM993509_HeLa-S3_B1.CEL","GSM993510_HeLa-S3_B2.CEL","GSM993511_HeLa-S3_B3.CEL","GSM993518_HepG2_B1.CEL","GSM993519_HepG2_B2.CEL","GSM993520_HepG2_B3.CEL","GSM993543_HUVEC_B1.CEL","GSM993544_HUVEC_B2.CEL","GSM993551_K562_B1.CEL","GSM993553_K562_B2.CEL","GSM993555_K562_B3.CEL"
"2318849",3.9464909377463,3.75318111550421,5.02445977370466,3.64284411854509,3.54383119887695,3.74216188477596,4.44180503269917,3.78455343283215,3.78523957888505,4.29072379568336,4.52301508389557,3.79001344575167,3.31847484560437,3.69775918476693,3.65554671543705,3.78752344792134,5.00219439470559,4.00513204440014,5.24028900712313
"2318851",11.4774270776014,11.6494153859478,11.2474467124387,11.2206859755423,11.0617654932564,11.0784481704706,11.1778452724048,11.3697796343783,10.6535330174449,10.9125430465796,11.1756696682931,10.6114017123099,10.7727624657528,10.5397673635534,10.5413921299632,10.6034891412299,11.1804886922058,11.3620439556932,11.2795570834353
"2318853",11.9528910082941,11.9906753572854,11.8146232077081,11.6207374538376,11.317942058812,11.2260487959433,11.4060708299029,11.1662035635259,11.8181893225731,11.8470157826411,11.9287474137692,11.7466267190766,11.8242809188385,11.4307986695726,11.4770886060165,11.4859373472289,11.8557088927333,12.0540188164629,11.9754005861921
"2318855",5.62449999836955,6.03994043456833,6.66607530728462,5.83019489986038,7.69031617590548,7.1532275724703,8.40515337659575,8.29090589571284,7.14372628256947,7.37943139937477,7.09095628969778,6.48103918411725,6.50800537643154,6.49897257439214,5.76065831375155,6.39702050528765,7.12719098771449,8.44965837631308,8.10898766157015
"2318857",5.59411594492436,5.41291615258521,5.90590561401535,6.07522699971982,5.4284081333096,7.14529138874558,6.68498069344331,6.90775205522462,5.78014089461743,6.22015098639741,6.01722980255563,6.49267050781985,6.70505223898709,6.89612220651409,4.82998292696873,5.40006515505718,6.99804523187843,6.33963442444959,6.90608670333352
"2318859",4.73196925299106,5.58420082756489,5.87646998615891,5.68249464981681,4.30300625632324,5.41037650988651,5.62134822246892,5.41842666992451,6.08454769962134,6.06966131444514,5.93833762817487,5.66693326844621,5.1621363251812,6.61162567958028,5.98690970010958,5.86941404481829,6.71390688542318,6.24232838612789,6.49644788514395
"2318861",7.31941554393357,6.37802021051197,7.74796444211964,7.00235973969586,6.1801358501856,6.35576632286668,6.37802021051197,7.04897772462846,6.45004440341559,6.82620542195513,6.78655119796995,6.92010696493256,6.56659374984584,6.7968330032252,6.23303972845719,6.82580672003692,6.60592862290009,7.06755200442562,7.33232179030792
"2318863",3.19274504065925,3.85432220008483,3.81755909377532,3.60534156664455,5.61054093646196,4.96884965654092,4.13006872033247,5.10597610286132,4.66093853379756,3.32418316286194,4.15284911371885,4.17343932792641,3.68500953115336,3.85796322060049,4.81097209475092,3.88748553728716,4.21521013188045,4.31007274964212,4.4226893758496
"2318865",5.32947305390698,4.77309637097965,4.85781459002375,5.07850257183396,6.18443558689297,5.32396648005886,4.86291062697065,5.78114287614326,5.78037797202525,6.22050194962191,4.02836066115532,3.71052922247856,5.04365891381748,5.0132311195763,4.39896587707373,3.32019795559692,5.91571124437284,5.06157815733238,4.85172218211667
"2318867",4.42031701060223,3.89747493291939,5.02536538841282,4.53334993917531,4.70666223786112,5.28172989399684,6.35394962600194,5.78387262151471,4.97428912187005,4.84123905389384,5.53418158043899,5.52439330377715,4.9742096728436,4.51663992622457,3.85679908117326,3.99497847821924,5.77863537467644,5.35431919287898,5.52828137261761
"2318869",4.27917157366807,4.0018807393864,4.6802358951145,4.17870757035672,4.1845713912157,4.35499262909231,6.08224056843577,5.04692120760335,5.49789913953226,4.28887452160079,5.32385984068933,3.70784173212882,4.73659153939094,4.23601292762971,3.80561771396975,3.67825694453993,5.40586103759728,6.07053093455129,5.06379951547816
"2319135",3.73182098538673,3.979026990754,4.15875022530869,4.19641561663232,4.29190702036414,4.25571283368352,3.97908937672561,4.47363013551562,3.95654241251202,4.05879619408887,3.93475928958654,4.36233251794731,4.09684325137898,4.15116042863168,4.24019268549284,4.40483092944575,4.34549738253687,4.64870325959757,4.25393011033532
"2319225",7.15129270207451,7.3619789199964,6.96535960864626,7.10795410930085,5.01008928450783,5.39944451031877,5.12168752392932,5.27634410109024,6.18011523463224,6.34565937231639,6.25561213637798,6.54104115864612,6.70511156526502,6.76557443486362,6.99416923074014,7.00260902632701,5.95948064484145,5.60297048680961,6.12470162252378
"2319252",6.40687218171089,6.69971299487047,7.36432371564158,7.27302221650536,6.36500033926592,6.14237551721733,6.29867031721736,6.3487017313587,7.29597099630666,7.17364742035265,6.93776987998216,6.46547637871741,6.57349305955855,7.00740727438762,8.24565344792098,8.11522697259555,5.77277251336069,5.81156030540717,5.75637931811586
"2319340",5.46512715698504,5.2227335983557,5.94709006720451,5.26590493241498,9.49748360764806,9.15731521228368,9.83706186594283,9.13583488732333,7.04676084233812,6.66183239785654,6.7184729104696,9.16387372477717,8.97518657526998,8.39888915259019,6.17926930251816,6.62079192270409,7.96863714717651,7.29179577140368,7.99957298806824
"2319423",5.30110800754308,5.51598058296306,5.89925445103648,6.03378503253765,5.90463234261014,5.74296839085876,5.56281009619812,6.03378503253765,5.55084265947914,5.80370558074457,5.54761229150116,6.29724380959728,6.18528892607357,6.3006666002602,6.30213878221931,6.12111760113886,6.68134063826416,6.77262078826833,6.71781610620191
"2319518",4.12505938547866,4.14664332519704,4.21558067948463,3.9360419707667,3.9882691618997,4.36552943938914,5.08957620480928,4.65619037440424,4.51693920279371,4.40323413689994,4.7338821364179,4.73479628644551,4.98687332032076,4.5471035304629,5.07186027638379,4.96993302081601,4.98835982828277,4.45578152700008,4.53162096377763
"2319550",4.2812864937958,4.50654604948795,5.63265047965746,5.93961283350965,6.68481537858074,7.27222030803344,6.52253744970493,6.46384509274711,3.67873010039123,3.83069349322074,3.28233932805296,4.0510074196038,3.96919671719054,4.23450659385562,4.11934685613909,4.32926119188508,3.880878660013,4.18882279708718,4.26776568313117
"2319560",8.3285835256421,8.22766191523226,8.6335663272656,8.4649785217619,9.05399203630376,9.19303011194777,9.0746341935613,8.81555995804516,9.38780607826338,9.26436366608479,9.2182508954219,9.0262677077831,9.15224405915609,8.76723455780349,8.8258774632743,8.93842573125295,9.66115155774968,9.45642472216337,9.5992181348781
"2319661",8.15303118402839,7.97623876168312,7.99325471884555,7.80009868489472,8.60439112739984,8.46296653650245,8.26103684990926,7.96456999087572,7.90951722363853,7.68095108249797,7.81687772785816,8.51454038451766,8.62101951835195,8.13692632180235,7.32854754536076,7.566715082774,7.49508100943214,7.04783017227325,7.34144414154507
"2319802",10.7365240520518,10.7888385563687,10.6987918134815,10.3479142465859,9.97808774217312,10.2793788804062,9.57803795526825,9.32684638580728,11.438730070474,11.3164572509011,11.2605308697246,11.2516699510995,11.3099957200011,11.3949383463287,11.5312566545569,11.4071901197376,11.9257744005856,11.8104171930993,11.9991696926875
"2319832",5.75631969828509,5.72480530355437,5.87298830444614,5.90766014432183,6.79691648325349,7.30818693070278,7.61381815283055,7.22786397384544,6.52027523623432,6.33641878049547,6.46246938835562,5.8946988125806,6.09807815239961,6.13828707081319,5.89045783834988,5.88408257980462,6.26946925166822,6.09528329264541,6.13828707081319
"2319881",6.85027648009781,7.06261095493359,7.3010211915314,7.25527504592012,6.78759706914444,6.98330954679925,7.02182698765426,7.43931685690295,7.61169255418452,7.40558379786218,7.51263076408074,7.53616965648692,7.70693220601636,7.75342304191496,8.01183355136281,7.72145463417738,8.24254703208352,8.23572523096169,8.3158379138411
"2320048",7.04892827504724,6.97787128954055,6.46259154980327,5.83758462396352,8.33078021996284,8.31553273586202,9.08180937344422,8.41413820558103,7.55780766799988,7.36125907953502,7.59016827812707,7.26193238384187,7.35176699751442,6.83181618639512,6.88456186554391,6.884979729763,7.48935175036675,7.83216188361804,7.69661496196121
"2320051",9.68567800975979,9.81235003877053,10.0635766915624,9.99853849087419,9.78493072342369,10.0094628928343,10.1689950080733,10.1531880927731,9.91830179550249,10.0206622146216,9.6085812342291,10.1930861645522,10.2104844131982,10.0810246309936,9.96981468223903,9.76343798983273,10.715514699578,10.9040434245459,10.9742429053
"2320052",6.12221551877032,6.55481173229886,5.40455669295337,5.74880897695644,6.21158768269661,7.95341013770965,8.52204471326239,7.38460970561217,7.92489130532498,7.47840993644964,7.61089439545546,7.90679021805585,7.32156772473945,7.19792052600618,6.81016123819996,7.23792732060305,8.71749035144855,8.6316361559313,7.8344523569286
"2320058",5.45778469804873,5.68641012368627,5.86131496901115,3.68431342011849,9.56274255353893,9.72487105711075,10.4332549035132,9.70212531491138,6.92010696493256,5.82753699218452,7.91665902326224,7.74853903147724,7.04208031796613,6.75417987233551,7.29412751800052,7.09246817296008,7.50987096576866,6.89799426973277,7.66943723086778
"2320059",7.10658352261732,7.38475640581837,7.28191611802319,6.31234037175855,9.5467362175634,9.24590029911313,10.2316858487433,9.82095025565375,9.37363600022998,8.78321965751488,9.76510124979297,8.76182567429439,8.99276393072093,7.88362689037208,8.12785887866581,8.48997119921851,9.2883284668312,10.2605672820413,9.65305283245702
"2320060",8.40825381676568,8.71186383194869,8.56498630891766,8.39637325628542,11.6584914947172,11.8935107398393,12.2782354579693,12.0557669887877,10.6855174592168,10.4427231035229,10.5699809527633,10.6157681128023,10.7534188369158,10.1818225842114,10.5839293414406,10.1462860843608,10.8176984754519,10.8477105088521,11.0044211068148
"2320062",8.55397023230803,8.72603545841831,8.30747883811236,7.838591807103,11.5427943459517,11.6311588024599,11.9143278650948,11.8089547693576,10.714631844027,10.2619519475136,10.5650405054073,10.3915472726703,10.3457847534986,9.95633138835542,10.3516319545766,10.2104825290031,10.8915511094444,10.7382745190726,10.9666548340428
"2320063",5.80566642856329,6.60907542924345,5.51357446218477,4.34538470995753,7.05706425093433,8.53401854713417,9.4052901114102,9.11117689085729,8.33553112491464,7.99757205100678,8.50964859872592,7.28989912372978,8.0889809231272,6.33794234079923,7.68228703438898,7.21292792140819,8.11957611467169,8.24365333374861,7.98306832725682
"2320064",6.76484345759643,7.59915235990961,6.14957587140016,5.81936246106913,9.50028619482588,9.15598120222803,10.0843525027051,9.69551196885374,9.03442880176472,8.1763065411919,9.53116706227896,8.0557411563259,8.18546219490301,6.98855838924299,8.55802478787896,7.71348671820274,8.95049406289228,9.8688000269,8.7945615478661
"2320065",10.1841287050306,10.5202645036096,9.88898111266895,9.41193566273119,12.5697073037213,12.4770737863158,12.6395491926211,12.5347180672774,11.4318941080221,11.4287840147785,11.2856115490936,11.3694352953305,11.4964036142115,11.0586017268244,11.3402056878792,11.2404664335221,11.7308738817177,11.6895378885881,11.6551597939608
"2320066",10.3075133363131,10.0446662534859,10.5244256544994,9.33640362447878,11.7427983957863,11.4629256444253,11.6362798163063,11.481143292572,10.9976557055276,10.9105988597213,10.9892181067175,10.7549477580311,10.773957267758,10.1945531537428,10.5541890971029,10.5284272643027,10.9585943981354,11.255090198499,11.0065132837775
"2320067",9.27923648719235,8.96700171119902,9.51787164629137,7.61794798488439,8.47470096713691,9.28878952466946,9.74764835448924,9.17394888435059,9.58160731622393,8.84322427620288,10.1300790341116,8.94248299149359,9.19284164446129,8.41686947771798,9.47655399223042,9.0926803549078,9.23516105901608,10.3276733464865,10.05018107114
"2320068",11.9305830357771,11.5649117940695,12.1406499991669,11.2153776271364,12.3344982207918,12.4414159328519,12.503239265647,12.1456400499505,12.5210129210303,12.5525457556676,12.4152806437776,12.5593077267147,12.5921373832267,12.3461304863296,12.4615886849792,12.2852153311924,12.7188647062656,12.66767329448,12.6713840758749
"2320069",11.2283449272496,11.2354399398785,11.4218072025905,10.0876776717684,12.5414613727921,12.2148407982385,12.5537093864465,12.4362147098088,11.6640768920255,11.5287266894364,11.7266932414923,11.5142504178982,11.7032839143852,11.1005466682085,11.5751060068709,11.2712896533911,11.6949660683142,11.8920802959757,11.9362692371666
"2320070",8.86845947448961,8.99883800303876,8.130361881515,8.3533026284201,12.8327789943465,12.5878120735401,12.5842697959494,12.8975434706141,9.62216047227984,9.60403351457521,9.37378147365436,9.57288210814157,9.64480568017578,9.06559940020808,9.38801931548681,9.14836487343942,9.38649843677895,9.49335799173673,9.4058410621172
"2320071",6.56830222996506,6.2212875004947,6.08870029738413,2.22359840980126,11.1549506608531,10.2901995869463,10.9491732130842,10.4940650262439,7.52849743110009,6.61241284827747,7.65028852459934,7.7271968961806,7.2043036249259,6.21723472912932,5.70226510129693,6.67540975518248,7.75628604624922,7.87359963665859,8.64631812258682
"2320075",7.73569024494395,7.67844856581791,6.60212687244703,6.44703425810161,8.77613777169247,9.21606979156079,10.1202384858391,10.1112197599752,8.01288333360955,8.0237165502371,8.02685347330491,7.81623319807952,7.8918158180312,7.28419389324149,7.00769547697647,6.62843194902033,7.82217856759481,8.18549148928347,8.41779137275835
"2320077",3.36645100829459,3.66253748747824,2.84387294452627,3.20612940923463,5.74086777938397,5.72068554905029,8.22231779052545,7.38444287605812,4.04583370276391,3.96829987374516,3.75871769427054,4.01585244444102,3.63879542333769,4.11228304465571,3.25741913903098,3.56413298108593,4.01637113959995,4.81774218463939,3.96770044308244
"2320078",7.0667806295022,6.15630424622972,6.41845899813481,4.91579087006426,8.4356182942252,8.36496007207073,9.91909044272392,9.73780103723513,6.66911390897756,6.04512730567457,7.04921443553332,6.21337759668728,6.14761503161152,5.72410760909515,5.20584897567364,5.45811903363814,5.55013454722399,6.91502742795052,6.65949126573164
"2320088",6.77935418014471,6.87452105669303,7.35109816430729,7.72611241295865,7.35093963262382,7.91058613167071,7.08194013612683,7.65845249366817,7.32601445816027,7.75061121589578,7.12455707054681,7.83793273243061,7.31722601386382,7.63628558766345,7.89529476140723,7.33118315883541,7.53890463506602,7.9701533932368,7.85139480531796
"2320090",7.02640041403498,7.36295854003987,7.12378187837812,7.4960272752334,6.66866111438146,7.61931289836714,7.22664407422956,7.54721542684527,7.24213764892606,7.09828668270594,6.51727828861237,7.19362906958369,6.63199344890765,7.75877002058835,7.44441994152321,7.37242938810229,7.60264292945067,7.7249125509952,7.79457344637773
"2320092",7.34145444693909,7.47710547988722,8.03331699570817,7.85542806578655,7.73013953621552,7.81521994585314,7.71234916568989,8.21897830267857,7.83556720148242,8.09391531261972,7.99448395138372,7.94443074524817,7.77874518931172,7.79072415445767,8.8092237139669,8.33927921812973,7.97231638061151,8.65462785624861,8.65655037101995
"2320094",5.51816318172592,5.29196587795265,6.05652659872223,5.65133477791053,4.69319418944327,4.31570411198348,3.92604550301635,5.01794882995255,4.87097521048352,5.15689686435071,4.07205030543621,5.77105959969396,5.47488588139821,5.98189106300064,4.13101300159503,5.2365162019442,6.47884480432795,6.21396225978715,6.54442574980356
"2320096",6.14362962942383,5.73184135893641,6.32527051730278,6.63007917127934,3.324213266949,3.72360916456539,3.83949843546701,2.8589218462537,5.98860316719639,5.66310417770093,5.81039990074519,6.71537472690909,6.51003200909636,6.31423598923366,5.05934185248304,4.87882808167805,6.32118098329951,6.24891959670245,6.52111795994377
"2320098",4.29491172205125,4.34391953260147,4.78533945446444,4.95809584873792,3.6256282511627,3.07088123768058,3.64994153576629,3.90750575760378,5.28383596980648,4.85288598806255,5.0110240051458,5.93681486527657,5.37395717870221,5.68438016474753,5.0159249036247,4.43209635571952,6.10301039049343,5.78722036052488,6.91374319524919
