"","HEK293","HCT","H9","HEK293T","HELA","HEPG2","HUVEC","K562"
"3718204",4.47562253969526,4.53570939875498,4.55017186207768,5.01416602314633,4.20689437621493,4.15878317300412,4.74261276044327,4.27881773132273
"3718236",5.8960194779422,5.34606035761665,5.5179421742162,5.72351979674134,5.04521120062705,5.26294653128854,5.47093631443754,5.49438214780289
"3718382",6.5319014569316,6.49435508111113,8.27666935456739,7.71159801369318,7.20349809900067,7.05332886808772,6.50225770330768,7.49661954115165
"3718401",8.39912487716495,7.96543715517483,7.78724450130025,6.82643432530569,7.85384391671001,8.06769685354044,7.52879630513808,8.46909205381253
"3718502",4.34539273146698,4.28232887339628,4.94419431393707,5.06679818948052,4.66845767156802,4.54377411942519,4.68356329768125,4.81044938181157
"3718514",4.04975815691985,4.46044559905993,4.57097886455006,4.47487702298636,4.10708819478555,4.25360877459344,4.4210949388849,4.31078086766297
"3718555",7.31430109989552,9.08160978270823,6.06342839311246,5.38973120745613,7.91985024815072,4.5870708484676,7.23501565787383,4.1479204575747
"3718682",10.9173600706487,10.7683329099976,10.2625179856807,9.77778405098835,10.1207184203969,9.49871882750976,10.5039186815196,10.8171564168607
"3718762",7.33663857724391,6.35670419007112,6.80400666917639,6.85229763948557,5.85063055844945,7.13004824564011,6.1971468569946,6.31446817805838
"3718775",5.96362469702814,6.49138672278763,6.7511906558186,7.02582029313425,6.0619381584533,6.11771298809436,6.39675757891463,6.39989916700217
"3718791",9.16900987256878,9.14881953801714,11.2276559989359,11.3713988125679,9.39232826399842,8.72226387062754,9.49743873118496,9.66121216523469
"3718902",4.07814709555418,4.12102228079984,4.37402692483446,4.59164470402443,3.72731023929531,4.08720772265773,4.41118219336425,3.98058313276729
"3718930",2.91730929758686,3.1299587462308,3.47098797827852,3.58023541510796,3.27646473416838,3.43698738792233,3.59197994356345,3.13755899421017
"3719112",8.03489109274878,7.3691935440201,7.31585249258245,7.09254878159134,8.34201508618491,7.95513048484779,7.75585331814629,8.30968276217823
"3719150",8.00188616717815,7.20780355644451,6.83152894924926,6.88597939944607,8.03809587202564,8.30960801556589,7.78672654738822,8.50037434512685
"3719161",7.71097471712706,7.64217006362282,8.93115602446422,8.80996721732443,8.47179272046377,8.11175486123101,8.24512928581357,8.89345421547248
"3719210",9.21557909244126,8.33069607024791,7.44892245641245,6.60399511987721,8.63385866446133,8.89862730612471,7.23699718201932,9.47837266673911
"3719231",6.58756082154027,6.77635006029716,5.95702028965502,5.71431607378459,6.9340917314314,6.97525810505468,6.18670432077944,7.48518606268071
"3719329",7.22549910419394,5.95560299351309,6.08143996424595,6.01762990050166,5.85639665459084,5.89058656855445,6.08223290565492,6.09206585174852
"3719362",8.66091899402353,8.78432367938027,8.59789586891367,8.63603916095961,8.46403410126911,7.91720456241859,7.87340298707838,8.89061119022443
"3719456",2.43178033316825,2.83578822856217,2.52283197217962,2.8019999987872,2.62208126619908,2.85478948262589,3.11121861589151,2.42224394094283
"3719474",6.61442435295039,6.29837060315116,6.56117820081076,6.64187165757909,7.06991156795152,6.24182163611134,6.66354275494982,7.082577569059
"3719515",7.77141835289165,7.38261760576519,5.66973349436249,5.96315525146722,6.60252864844576,7.04153992983577,7.44004642187591,7.0057094308304
"3719702",11.3685623854514,11.3761871899745,9.22726688295168,8.87653929679118,10.7050700043381,11.0433942936601,9.89643715535057,10.5014955158503
"3719883",7.97875624211557,7.90269339048261,6.83145099464839,7.02799367960418,7.67021593065786,8.07106035047133,7.59471023443763,7.46561624323513
"3719962",9.82893391661536,10.2427267812559,9.87740743204792,9.54768581528344,10.6464914081437,10.4649473196698,10.3158857670544,11.3686369867223
"3719980",9.18781395684575,10.0229377614565,8.33166821747331,7.18169450468322,9.73848045404288,10.0826188317748,10.2973000303544,9.98742162565106
"3720020",4.57046256604718,5.02701529549326,4.71354360681535,5.02590350666896,5.37772341792413,5.15212609839472,5.05508636755127,5.48869721821892
"3720031",4.15611237164745,4.31907709267459,4.26848856415826,4.29385743516886,4.02223461847771,4.02298857654671,4.36122664632727,4.30559751843454
"3720119",5.13176645488333,6.14489741680854,5.64020843575603,5.63088415079705,5.33226148030936,5.6877587332176,5.12588212411988,5.45457698349998
"3720121",12.5304179277319,12.3974096326253,11.1495967545411,11.0882824540878,11.8726217180527,11.7434849516645,11.6311594401503,11.8317746889945
"3720123",12.9811471014472,12.9003151774835,12.0855161865387,11.8952252009185,12.4208857180804,12.3135056724099,12.0619130140273,12.4595028102042
"3720125",13.2494837730346,12.9764077921337,12.4888902111259,12.4348482891142,12.5832928286021,12.5422180658886,12.4206676855454,12.6668888214593
"3720126",10.5231923449364,9.92997122301795,9.58795909152838,9.86586542275268,9.9478940479693,9.45392371859432,9.20290418369868,10.0333867700203
"3720128",13.0711797858364,12.8497634996152,12.6718051635391,12.6019232907455,12.32603799372,12.2506893399821,12.0413934740319,12.4159552794788
"3720130",12.7495762209516,12.8220416208537,13.3102400916315,13.3794525865153,12.1948600454925,12.2155173450072,11.9631511813285,12.3874981310739
"3720131",12.3116647521301,12.2479774470742,12.4686503107611,12.6179527200223,12.2043829601303,11.8571881518082,11.5880805184877,12.0853798654668
"3720132",11.3761883522475,11.2045524280562,11.6489288830923,11.7081269980792,10.9668709880009,10.2664167209367,10.3869674953554,10.8593499608578
"3720133",12.2449107504796,11.81245783106,11.8244149091536,11.8439109681019,11.0335508053009,10.5483967571855,10.7775339936822,11.1151579979439
"3720135",5.15544578451969,5.916192035237,3.60444262233285,4.30788876095171,5.56363509809268,5.33738164755772,4.86480105766947,5.99326588159342
"3720137",4.95990563924831,5.73450409575231,4.55285530967945,4.26856649333741,5.1193545904189,5.28123759864431,4.43831042431177,5.30539358658327
"3720139",8.35373784664688,7.94541811868954,8.43774407012521,8.35815595193206,8.32479046516429,7.99435922005633,7.8346592159918,8.38604758283635
"3720141",9.6440037433025,9.58093050195818,9.83493319972865,10.015575410149,9.24807095776698,9.08089205625116,8.79240005495041,9.80695954508609
"3720143",8.97904694430938,8.71926417963118,8.91093946836174,8.85340426419452,8.38797798053732,8.20711567847484,7.9067857313561,8.79103013023089
"3720145",3.92596161939303,5.33893097467218,5.27865160813502,5.00770401135045,4.91755102407359,5.60651382505053,3.72970553120114,5.93978667615585
"3720147",2.73709309284402,3.57582902558684,3.66130760942908,3.25212923855891,2.92956877599426,2.97673728089937,2.70742497637559,4.36887225954221
"3720149",5.14828341504732,6.04312439655417,7.10852849574782,7.05965530166646,6.18087074355566,6.22555990162079,6.40134425709003,6.9751464584707
"3720228",8.98135817808419,8.27012884656153,9.01808069470028,9.12450003007367,8.50258226448558,9.26150672830006,7.84997233006658,8.82884481544564
"3720322",5.85318965593788,6.19732071113564,6.55105867196968,6.48216254781216,5.95637197158774,5.78874209260294,6.04993887449887,6.29933827996902
"3720343",8.85994925328944,8.58846930062946,6.85976619822811,6.28886102150338,8.10218672636252,8.53482651565177,8.10322258340059,8.5083095152158
"3720383",5.96346512676372,6.35888742942194,6.6005896752665,6.64299335375962,5.86902192948217,5.99183388274547,6.72562901997431,6.68274359174306
"3720388",5.35460698542866,5.50808706169918,6.25126865748083,6.27292507809594,5.40811481980842,5.59935559821194,6.04401145976963,6.33939005252902
"3720402",8.45353354515951,8.25966783854207,7.70827537476822,6.7740099000066,7.8732709010469,9.39180056495293,7.83635880202676,6.54576445877388
"3720543",3.32297125639351,3.61726573261878,3.72325205968731,3.47824113074464,3.4175797048086,3.41446065289664,3.66906633441771,3.58395212795532
"3720636",9.97495746453738,9.9474683026559,8.61866036124706,8.22086544611521,10.2827671931081,10.5665877857798,10.2920069131529,10.8601693905251
"3720675",7.05837266753205,7.23875700753084,7.40301298147236,7.56703944396654,7.18106034606967,7.17397468735037,7.48171330800675,7.30774844994661
"3720695",8.13769069704717,7.88486545328155,6.73930613950741,6.93667664946403,7.79483948729469,7.58784698582498,7.73975938741335,7.67955091568517
"3720739",9.13174312745899,8.83146202082424,9.36109777861572,9.1164070329193,9.35293898169724,9.2781555893663,9.49606926949679,9.18889003734882
"3720817",5.46707753266207,5.62916293296874,4.81327357234334,4.71366552909144,6.25056094037766,5.49014542054287,5.44143865632951,5.35922026090226
"3720896",8.86726102128025,8.9021761117394,10.2739964038339,10.1067790769138,10.1787128461665,9.93117381469818,8.93774497514211,9.79995854386121
"3720921",6.59042722109619,6.94776541429615,5.77611134586058,6.02397254915789,6.50690812558846,6.71898161135819,6.79938219215686,6.5474859895905
"3721010",7.53311599851007,7.49469162932913,8.61009619974999,7.92149472213064,6.77552586843206,9.46017943466081,11.0235446664807,9.49854335047371
"3721124",5.50468265829757,4.88479537224883,5.41539382553839,5.96740396939269,5.95361387764911,5.62357630792072,4.35531788687445,6.74244842021304
"3721187",3.14104991984157,3.86479318331803,5.4137818107919,5.14171089493199,3.71055522096888,4.0337114225924,3.81131244731939,4.55657200916706
"3721251",2.76284614474258,2.62410693371977,3.13486732511553,3.12621440875174,2.67701727044707,3.00640173087085,2.78748546089884,2.92945779813569
"3721279",2.97551541837897,2.66859983522441,3.74711499612844,3.37309885382384,3.17225764130681,3.4510044805919,3.31161153182655,4.09948580040681
"3721400",8.52420266854087,9.30019543732669,10.581765811131,10.9619050672804,9.32484343814333,9.20261223760374,9.63417705094212,9.79215730751079
"3721421",6.46103510040534,6.87838218215555,7.2334696977629,7.20450639113446,6.16785150442174,6.18357317044067,6.55036995540835,6.3672987958678
"3721452",10.126537607627,8.96711703893341,7.2597671069432,7.84110950718235,8.99861723389024,9.52121962762482,9.12170966618103,5.7820840169187
"3721485",3.66108244597848,3.81003864049001,4.16808105156849,4.38624363713661,3.87876658603724,3.9769134422692,3.85394358633459,3.82510994359431
"3721516",4.39873910870943,4.31545463256054,4.69302515079009,4.18750032389684,3.85157577719344,4.24296636295518,4.28195290757733,4.3322205395357
"3721548",9.08130353742791,8.59751857873531,7.27180642257703,7.49965371787538,8.50322514739814,9.39121726688159,8.64760937475936,8.25299520444505
"3721579",9.36963352447577,8.31808411202114,6.82094213023682,7.15194535887036,8.10657889430182,8.13443102765362,8.62345209237517,8.39054519140512
"3721619",4.27444361188365,4.81007135493054,5.02949079598927,4.63113607842274,4.64124268572921,4.68648536199132,4.98147867345904,4.83127161497588
"3721658",4.68820826749435,5.43469429066797,6.09212532244676,5.42267960786674,7.41740387674972,6.03902986584589,6.93478734025427,10.6654138097628
"3721718",4.39471113747369,4.49034432416265,4.16769678651712,4.33042389707515,4.40500473539455,4.83870736323046,5.05753076851107,4.36760204197327
"3721795",7.32626638430199,7.13400157062193,6.21794281447661,6.37878641271113,7.79599411577434,8.14874577811966,7.83972654666672,7.48350051924071
"3721815",5.95011915793567,6.10471876335356,6.30307508446378,6.10362828912875,5.98162053718745,6.11934023763392,6.39078450280156,6.83645506099562
"3721851",7.64573224687508,7.66574804360935,6.96263529369707,6.83928301443001,9.03020496721958,9.49362333089449,7.90638559689911,8.91197471858602
"3721886",8.86454436114307,9.09834246710195,7.20933838105714,7.45824707415561,8.29562941180209,8.31151594046313,7.83609188243766,8.44590814026444
